"Code" "Subfamily" "Tribe" "Genus" "Species" "Abundance" "Strata" "Date" "SU" "Trap" "Temperature" "Samp.day" "Month" "Sites"
"149" "C3NF3_42678" "Satyrinae" "Satyrini" "Paryphthimoides" "Paryphthimoides_grimon" 1 "Canopy" 2016-11-04 "NF3" "Can3" 31 2 "November" "C3NF3N"
"150" "C3NF3_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF3" "Can3" 36.2 3 "December" "C3NF3D"
"151" "C3NF3_42761" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Canopy" 2017-01-26 "NF3" "Can3" 20 4 "January" "C3NF3J"
"152" "C3NF3_42787" "Charaxinae" "Anaeini" "Zaretis" "Zaretis_strigosus" 1 "Canopy" 2017-02-21 "NF3" "Can3" 30.9 2 "February" "C3NF3F"
"153" "C3NF3_42787" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2017-02-21 "NF3" "Can3" 30.9 2 "February" "C3NF3F"
"154" "C3NF3_42787" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Canopy" 2017-02-21 "NF3" "Can3" 30.9 2 "February" "C3NF3F"
"155" "C3NF3_42791" "Satyrinae" "Brassolini" "Catoblepia" "Catoblepia_amphirhoe" 1 "Canopy" 2017-02-25 "NF3" "Can3" 24 4 "February" "C3NF3F"
"156" "C3NF3_42791" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_orea" 1 "Canopy" 2017-02-25 "NF3" "Can3" 24 4 "February" "C3NF3F"
"157" "C3NF3_42815" "Satyrinae" "Satyrini" "Paryphthimoides" "Paryphthimoides_grimon" 1 "Canopy" 2017-03-21 "NF3" "Can3" 16.4 2 "March" "C3NF3M"
"158" "C3NF4_42679" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_demophon" 1 "Canopy" 2016-11-05 "NF4" "Can3" 20.1 3 "November" "C3NF4N"
"159" "C3NF4_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF4" "Can3" 31.1 2 "December" "C3NF4D"
"160" "C3NF4_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF4" "Can3" 31.1 2 "December" "C3NF4D"
"161" "C3NF4_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF4" "Can3" 38.4 5 "December" "C3NF4D"
"162" "C3NF4_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF4" "Can3" 38.4 5 "December" "C3NF4D"
"163" "C3NF4_42754" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-19 "NF4" "Can3" 25.7 1 "January" "C3NF4J"
"164" "C3NF4_42786" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_orea" 1 "Canopy" 2017-02-20 "NF4" "Can3" 26.1 2 "February" "C3NF4F"
"165" "C3NF4_42788" "Biblidinae" "Callicorini" "Diaethria" "Diaethria_candrena" 1 "Canopy" 2017-02-22 "NF4" "Can3" 26.3 3 "February" "C3NF4F"
"166" "C3NF4_42788" "Charaxinae" "Anaeini" "Memphis" "Memphis_moruus" 1 "Canopy" 2017-02-22 "NF4" "Can3" 26.3 3 "February" "C3NF4F"
"167" "C3NF4_42790" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_orea" 1 "Canopy" 2017-02-24 "NF4" "Can3" 26.4 4 "February" "C3NF4F"
"168" "C3NF4_42790" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-02-24 "NF4" "Can3" 26.4 4 "February" "C3NF4F"
"169" "C3NF4_42814" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Canopy" 2017-03-20 "NF4" "Can3" 21.5 1 "March" "C3NF4M"
"170" "C3NF4_42814" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-20 "NF4" "Can3" 21.5 1 "March" "C3NF4M"
"171" "C3NF4_42816" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-22 "NF4" "Can3" 23.1 2 "March" "C3NF4M"
"172" "C3NF4_42816" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-22 "NF4" "Can3" 23.1 2 "March" "C3NF4M"
"173" "C3NF4_42816" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-22 "NF4" "Can3" 23.1 2 "March" "C3NF4M"
"174" "C3NF5_42675" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-01 "NF5" "Can3" 24 1 "November" "C3NF5N"
"175" "C3NF5_42680" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-06 "NF5" "Can3" 22.1 4 "November" "C3NF5N"
"176" "C3NF5_42716" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_hubneri" 1 "Canopy" 2016-12-12 "NF5" "Can3" 28.4 2 "December" "C3NF5D"
"177" "C3NF5_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF5" "Can3" 28.4 2 "December" "C3NF5D"
"178" "C3NF5_42718" "Charaxinae" "Anaeini" "Memphis" "Memphis_moruus" 1 "Canopy" 2016-12-14 "NF5" "Can3" 20.7 3 "December" "C3NF5D"
"179" "C3NF5_42718" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-14 "NF5" "Can3" 20.7 3 "December" "C3NF5D"
"180" "C3NF5_42722" "Charaxinae" "Anaeini" "Zaretis" "Zaretis_strigosus" 1 "Canopy" 2016-12-18 "NF5" "Can3" 26.3 5 "December" "C3NF5D"
"181" "C3NF5_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF5" "Can3" 26.3 5 "December" "C3NF5D"
"182" "C3NF5_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF5" "Can3" 26.3 5 "December" "C3NF5D"
"183" "C3NF5_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF5" "Can3" 26.3 5 "December" "C3NF5D"
"184" "C3NF5_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF5" "Can3" 26.3 5 "December" "C3NF5D"
"185" "C3NF5_42754" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_hubneri" 1 "Canopy" 2017-01-19 "NF5" "Can3" 27.5 1 "January" "C3NF5J"
"186" "C3NF5_42756" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-21 "NF5" "Can3" 25.7 2 "January" "C3NF5J"
"187" "C3NF5_42758" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-23 "NF5" "Can3" 25.3 3 "January" "C3NF5J"
"188" "C3NF5_42788" "Satyrinae" "Satyrini" "Carminda" "Carminda_griseldis" 1 "Canopy" 2017-02-22 "NF5" "Can3" 25.3 3 "February" "C3NF5F"
"189" "C3NF6_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF6" "Can3" 28.5 2 "December" "C3NF6D"
"190" "C3NF6_42720" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-16 "NF6" "Can3" 21.7 4 "December" "C3NF6D"
"191" "C3NF6_42720" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-16 "NF6" "Can3" 21.7 4 "December" "C3NF6D"
"192" "C3NF6_42756" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Canopy" 2017-01-21 "NF6" "Can3" 22.6 2 "January" "C3NF6J"
"193" "C3NF6_42786" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_orea" 1 "Canopy" 2017-02-20 "NF6" "Can3" 31.5 2 "February" "C3NF6F"
"194" "C3NF6_42790" "Nymphalinae" "Coeini" "Smyrna" "Smyrna_blomfildia" 1 "Canopy" 2017-02-24 "NF6" "Can3" 21.1 4 "February" "C3NF6F"
"195" "C3NF6_42818" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Canopy" 2017-03-24 "NF6" "Can3" 17.5 3 "March" "C3NF6M"
"196" "C3NF6_42818" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-24 "NF6" "Can3" 17.5 3 "March" "C3NF6M"
"197" "C4NF1_42680" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-06 "NF1" "Can4" 16 3 "November" "C4NF1N"
"198" "C4NF1_42715" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-11 "NF1" "Can4" 24 2 "December" "C4NF1D"
"199" "C4NF1_42715" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-11 "NF1" "Can4" 24 2 "December" "C4NF1D"
"200" "C4NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can4" 21.1 3 "December" "C4NF1D"
"201" "C4NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can4" 21.1 3 "December" "C4NF1D"
"202" "C4NF1_42759" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-24 "NF1" "Can4" 25 3 "January" "C4NF1J"
"203" "C4NF2_42676" "Charaxinae" "Anaeini" "Memphis" "Memphis_hirta" 1 "Canopy" 2016-11-02 "NF2" "Can4" 22.1 1 "November" "C4NF2N"
"204" "C4NF2_42678" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-04 "NF2" "Can4" 16.1 2 "November" "C4NF2N"
"205" "C4NF2_42680" "Charaxinae" "Anaeini" "Memphis" "Memphis_hirta" 1 "Canopy" 2016-11-06 "NF2" "Can4" 20.2 3 "November" "C4NF2N"
"206" "C4NF2_42680" "Charaxinae" "Anaeini" "Memphis" "Memphis_hirta" 1 "Canopy" 2016-11-06 "NF2" "Can4" 20.2 3 "November" "C4NF2N"
"207" "C4NF2_42680" "Charaxinae" "Anaeini" "Memphis" "Memphis_moruus" 1 "Canopy" 2016-11-06 "NF2" "Can4" 20.2 3 "November" "C4NF2N"
"208" "C4NF2_42681" "Charaxinae" "Anaeini" "Memphis" "Memphis_hirta" 1 "Canopy" 2016-11-07 "NF2" "Can4" 25.2 4 "November" "C4NF2N"
"209" "C4NF2_42715" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-11 "NF2" "Can4" 28 2 "December" "C4NF2D"
"210" "C4NF2_42715" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-11 "NF2" "Can4" 28 2 "December" "C4NF2D"
"211" "C4NF2_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF2" "Can4" 35.2 3 "December" "C4NF2D"
"212" "C4NF2_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF2" "Can4" 35.2 3 "December" "C4NF2D"
"213" "C4NF2_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF2" "Can4" 35.2 3 "December" "C4NF2D"
"214" "C4NF2_42719" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-15 "NF2" "Can4" 25.5 4 "December" "C4NF2D"
"215" "C4NF2_42719" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-15 "NF2" "Can4" 25.5 4 "December" "C4NF2D"
"216" "C4NF2_42719" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-15 "NF2" "Can4" 25.5 4 "December" "C4NF2D"
"217" "C4NF2_42719" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-15 "NF2" "Can4" 25.5 4 "December" "C4NF2D"
"218" "C4NF2_42721" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-17 "NF2" "Can4" 21.4 5 "December" "C4NF2D"
"219" "C4NF2_42789" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Canopy" 2017-02-23 "NF2" "Can4" 21 3 "February" "C4NF2F"
"220" "C4NF2_42813" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-19 "NF2" "Can4" 27.6 1 "March" "C4NF2M"
"221" "C4NF2_42815" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Canopy" 2017-03-21 "NF2" "Can4" 26.8 2 "March" "C4NF2M"
"222" "C4NF2_42817" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-23 "NF2" "Can4" 21.3 3 "March" "C4NF2M"
"223" "C4NF2_42817" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-23 "NF2" "Can4" 21.3 3 "March" "C4NF2M"
"224" "C4NF3_42678" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-04 "NF3" "Can4" 15.3 2 "November" "C4NF3N"
"225" "C4NF3_42680" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2016-11-06 "NF3" "Can4" 21.2 3 "November" "C4NF3N"
"226" "C4NF3_42759" "Charaxinae" "Anaeini" "Zaretis" "Zaretis_strigosus" 1 "Canopy" 2017-01-24 "NF3" "Can4" 32.5 3 "January" "C4NF3J"
"227" "C4NF3_42791" "Satyrinae" "Morphini" "Morpho" "Morpho_epistrophus" 1 "Canopy" 2017-02-25 "NF3" "Can4" 24.4 4 "February" "C4NF3F"
"228" "C4NF3_42817" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-23 "NF3" "Can4" 19 3 "March" "C4NF3M"
"229" "C4NF4_42679" "Charaxinae" "Anaeini" "Memphis" "Memphis_hirta" 1 "Canopy" 2016-11-05 "NF4" "Can4" 8.8 3 "November" "C4NF4N"
"230" "C4NF4_42680" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-06 "NF4" "Can4" 21.8 4 "November" "C4NF4N"
"231" "C4NF4_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF4" "Can4" 26.6 2 "December" "C4NF4D"
"232" "C4NF4_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF4" "Can4" 31 5 "December" "C4NF4D"
"233" "C4NF4_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF4" "Can4" 31 5 "December" "C4NF4D"
"234" "C4NF4_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF4" "Can4" 31 5 "December" "C4NF4D"
"235" "C4NF4_42758" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2017-01-23 "NF4" "Can4" 25.3 3 "January" "C4NF4J"
"236" "C4NF4_42788" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_orea" 1 "Canopy" 2017-02-22 "NF4" "Can4" 27.1 3 "February" "C4NF4F"
"237" "C4NF4_42790" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_hubneri" 1 "Canopy" 2017-02-24 "NF4" "Can4" 24.5 4 "February" "C4NF4F"
"238" "C4NF5_42680" "Charaxinae" "Anaeini" "Zaretis" "Zaretis_strigosus" 1 "Canopy" 2016-11-06 "NF5" "Can4" 24.7 4 "November" "C4NF5N"
"239" "C4NF5_42720" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-16 "NF5" "Can4" 29.1 4 "December" "C4NF5D"
"240" "C4NF5_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF5" "Can4" 28.4 5 "December" "C4NF5D"
"241" "C4NF5_42754" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Canopy" 2017-01-19 "NF5" "Can4" 31.9 1 "January" "C4NF5J"
"242" "C4NF5_42756" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_hubneri" 1 "Canopy" 2017-01-21 "NF5" "Can4" 28.6 2 "January" "C4NF5J"
"243" "C4NF5_42758" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2017-01-23 "NF5" "Can4" 25 3 "January" "C4NF5J"
"244" "C4NF5_42758" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2017-01-23 "NF5" "Can4" 25 3 "January" "C4NF5J"
"245" "C4NF5_42760" "Biblidinae" "Callicorini" "Diaethria" "Diaethria_clymena" 1 "Canopy" 2017-01-25 "NF5" "Can4" 25.7 4 "January" "C4NF5J"
"246" "C4NF5_42762" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_necys" 1 "Canopy" 2017-01-27 "NF5" "Can4" 21.3 5 "January" "C4NF5J"
"247" "C4NF5_42784" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Canopy" 2017-02-18 "NF5" "Can4" 28.4 1 "February" "C4NF5F"
"248" "C4NF5_42784" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Canopy" 2017-02-18 "NF5" "Can4" 28.4 1 "February" "C4NF5F"
"249" "C4NF5_42786" "Charaxinae" "Anaeini" "Zaretis" "Zaretis_strigosus" 1 "Canopy" 2017-02-20 "NF5" "Can4" 30.1 2 "February" "C4NF5F"
"250" "C4NF5_42786" "Charaxinae" "Preponini" "Prepona" "Prepona_pylene" 1 "Canopy" 2017-02-20 "NF5" "Can4" 30.1 2 "February" "C4NF5F"
"251" "C4NF5_42786" "Charaxinae" "Anaeini" "Zaretis" "Zaretis_strigosus" 1 "Canopy" 2017-02-20 "NF5" "Can4" 30.1 2 "February" "C4NF5F"
"252" "C4NF5_42816" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Canopy" 2017-03-22 "NF5" "Can4" 38.1 2 "March" "C4NF5M"
"253" "C4NF5_42816" "Charaxinae" "Anaeini" "Memphis" "Memphis_moruus" 1 "Canopy" 2017-03-22 "NF5" "Can4" 38.1 2 "March" "C4NF5M"
"254" "C4NF5_42816" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2017-03-22 "NF5" "Can4" 38.1 2 "March" "C4NF5M"
"255" "C4NF5_42816" "Charaxinae" "Anaeini" "Memphis" "Memphis_moruus" 1 "Canopy" 2017-03-22 "NF5" "Can4" 38.1 2 "March" "C4NF5M"
"256" "C4NF5_42816" "Charaxinae" "Anaeini" "Memphis" "Memphis_moruus" 1 "Canopy" 2017-03-22 "NF5" "Can4" 38.1 2 "March" "C4NF5M"
"257" "C4NF5_42816" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Canopy" 2017-03-22 "NF5" "Can4" 38.1 2 "March" "C4NF5M"
"258" "C4NF5_42816" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Canopy" 2017-03-22 "NF5" "Can4" 38.1 2 "March" "C4NF5M"
"259" "C4NF5_42818" "Charaxinae" "Anaeini" "Memphis" "Memphis_moruus" 1 "Canopy" 2017-03-24 "NF5" "Can4" 22.4 3 "March" "C4NF5M"
"260" "C4NF5_42818" "Biblidinae" "Callicorini" "Diaethria" "Diaethria_candrena" 1 "Canopy" 2017-03-24 "NF5" "Can4" 22.4 3 "March" "C4NF5M"
"261" "C4NF5_42818" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-24 "NF5" "Can4" 22.4 3 "March" "C4NF5M"
"262" "C4NF6_42677" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-03 "NF6" "Can4" 24.5 2 "November" "C4NF6N"
"263" "C4NF6_42679" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_quantius" 1 "Canopy" 2016-11-05 "NF6" "Can4" 15.4 3 "November" "C4NF6N"
"264" "C4NF6_42680" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-11-06 "NF6" "Can4" 24.2 4 "November" "C4NF6N"
"265" "C4NF6_42714" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-10 "NF6" "Can4" 17.5 1 "December" "C4NF6D"
"266" "C4NF6_42716" "Satyrinae" "Satyrini" "Praepedaliodes" "Praepedaliodes_phanias" 1 "Canopy" 2016-12-12 "NF6" "Can4" NA 2 "December" "C4NF6D"
"267" "C4NF6_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF6" "Can4" NA 2 "December" "C4NF6D"
"268" "C4NF6_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF6" "Can4" NA 2 "December" "C4NF6D"
"269" "C4NF6_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF6" "Can4" NA 2 "December" "C4NF6D"
"270" "C4NF6_42716" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-12 "NF6" "Can4" NA 2 "December" "C4NF6D"
"271" "C4NF6_42718" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-14 "NF6" "Can4" 14.2 3 "December" "C4NF6D"
"272" "C4NF6_42718" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-14 "NF6" "Can4" 14.2 3 "December" "C4NF6D"
"273" "C4NF6_42718" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-14 "NF6" "Can4" 14.2 3 "December" "C4NF6D"
"274" "C4NF6_42720" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-16 "NF6" "Can4" 19.6 4 "December" "C4NF6D"
"275" "C4NF6_42722" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-18 "NF6" "Can4" 22 5 "December" "C4NF6D"
"276" "C4NF6_42760" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2017-01-25 "NF6" "Can4" 20.4 4 "January" "C4NF6J"
"277" "C4NF6_42760" "Satyrinae" "Satyrini" "Forsterinaria" "Forsterinaria_pronophila" 1 "Canopy" 2017-01-25 "NF6" "Can4" 20.4 4 "January" "C4NF6J"
"278" "C4NF6_42784" "Biblidinae" "Epiphilini" "Epiphile" "Epiphile_orea" 1 "Canopy" 2017-02-18 "NF6" "Can4" 23.9 1 "February" "C4NF6F"
"279" "C4NF6_42786" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_chalciope" 1 "Canopy" 2017-02-20 "NF6" "Can4" 25.9 2 "February" "C4NF6F"
"280" "C4NF6_42818" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-03-24 "NF6" "Can4" 17.3 3 "March" "C4NF6M"
"281" "C5NF1_42713" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-09 "NF1" "Can5" 13 1 "December" "C5NF1D"
"282" "C5NF1_42713" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-09 "NF1" "Can5" 13 1 "December" "C5NF1D"
"283" "C5NF1_42713" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-09 "NF1" "Can5" 13 1 "December" "C5NF1D"
"284" "C5NF1_42715" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-11 "NF1" "Can5" 25.5 2 "December" "C5NF1D"
"285" "C5NF1_42715" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-11 "NF1" "Can5" 25.5 2 "December" "C5NF1D"
"286" "C5NF1_42715" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-11 "NF1" "Can5" 25.5 2 "December" "C5NF1D"
"287" "C5NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can5" 22.1 3 "December" "C5NF1D"
"288" "C5NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can5" 22.1 3 "December" "C5NF1D"
"289" "C5NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can5" 22.1 3 "December" "C5NF1D"
"290" "C5NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can5" 22.1 3 "December" "C5NF1D"
"291" "C5NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can5" 22.1 3 "December" "C5NF1D"
"292" "C5NF1_42717" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-13 "NF1" "Can5" 22.1 3 "December" "C5NF1D"
"293" "C5NF1_42719" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2016-12-15 "NF1" "Can5" 15.4 4 "December" "C5NF1D"
"294" "C5NF1_42755" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-20 "NF1" "Can5" 28.3 1 "January" "C5NF1J"
"295" "C5NF1_42755" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-20 "NF1" "Can5" 28.3 1 "January" "C5NF1J"
"296" "C5NF1_42757" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-22 "NF1" "Can5" 21.7 2 "January" "C5NF1J"
"297" "C5NF1_42757" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-22 "NF1" "Can5" 21.7 2 "January" "C5NF1J"
"298" "C5NF1_42757" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-22 "NF1" "Can5" 21.7 2 "January" "C5NF1J"
"299" "C5NF1_42759" "Satyrinae" "Satyrini" "Carminda" "Carminda_paeon" 1 "Canopy" 2017-01-24 "NF1" "Can5" 22.5 3 "January" "C5NF1J"
"300" "C5NF1_42761" "Charaxinae" "Preponini" "Archaeoprepona" "Archaeoprepona_amphimachus" 1 "Canopy" 2017-01-26 "NF1" "Can5" 18.4 4 "January" "C5NF1J"
